"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Georgia"	"13"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	40	9992167	0.4
	"Georgia"	"13"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	531	9992167	5.3
	"Georgia"	"13"	"2013"	"2013"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	23	9992167	0.2
	"Georgia"	"13"	"2013"	"2013"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	17	9992167	Unreliable
	"Georgia"	"13"	"2013"	"2013"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	432	9992167	4.3
	"Georgia"	"13"	"2014"	"2014"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	21	10097343	0.2
	"Georgia"	"13"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	162	10097343	1.6
	"Georgia"	"13"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	52	10097343	0.5
	"Georgia"	"13"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	627	10097343	6.2
	"Georgia"	"13"	"2014"	"2014"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	13	10097343	Unreliable
	"Georgia"	"13"	"2014"	"2014"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	13	10097343	Unreliable
	"Georgia"	"13"	"2014"	"2014"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	480	10097343	4.8
	"Georgia"	"13"	"2015"	"2015"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	15	10214860	Unreliable
	"Georgia"	"13"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	183	10214860	1.8
	"Georgia"	"13"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	52	10214860	0.5
	"Georgia"	"13"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	588	10214860	5.8
	"Georgia"	"13"	"2015"	"2015"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	33	10214860	0.3
	"Georgia"	"13"	"2015"	"2015"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	20	10214860	0.2
	"Georgia"	"13"	"2015"	"2015"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	528	10214860	5.2
	"Georgia"	"13"	"2016"	"2016"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	18	10310371	Unreliable
	"Georgia"	"13"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	169	10310371	1.6
	"Georgia"	"13"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	53	10310371	0.5
	"Georgia"	"13"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	649	10310371	6.3
	"Georgia"	"13"	"2016"	"2016"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	17	10310371	Unreliable
	"Georgia"	"13"	"2016"	"2016"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	15	10310371	Unreliable
	"Georgia"	"13"	"2016"	"2016"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	621	10310371	6.0
	"Hawaii"	"15"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	22	1210300	1.8
	"Hawaii"	"15"	"1999"	"1999"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	18	1210300	Unreliable
	"Hawaii"	"15"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	28	1211537	2.3
	"Hawaii"	"15"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	25	1225948	2.0
	"Hawaii"	"15"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	20	1239613	1.6
	"Hawaii"	"15"	"2002"	"2002"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	13	1239613	Unreliable
	"Hawaii"	"15"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	22	1251154	1.8
	"Hawaii"	"15"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	26	1273569	2.0
	"Hawaii"	"15"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	21	1292729	1.6
	"Hawaii"	"15"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	16	1309731	Unreliable
	"Hawaii"	"15"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	26	1315675	2.0
	"Hawaii"	"15"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	27	1332213	2.0
	"Hawaii"	"15"	"2008"	"2008"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	10	1332213	Unreliable
	"Hawaii"	"15"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	31	1346717	2.3
	"Hawaii"	"15"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	33	1360301	2.4
	"Hawaii"	"15"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	33	1374810	2.4
	"Hawaii"	"15"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	39	1392313	2.8
	"Hawaii"	"15"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	23	1404054	1.6
	"Hawaii"	"15"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	29	1419561	2.0
	"Hawaii"	"15"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	37	1431603	2.6
	"Hawaii"	"15"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	34	1428557	2.4
	"Hawaii"	"15"	"2016"	"2016"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	20	1428557	1.4
	"Idaho"	"16"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	25	1275674	2.0
	"Idaho"	"16"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	15	1275674	Unreliable
	"Idaho"	"16"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	85	1275674	6.7
	"Idaho"	"16"	"1999"	"1999"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	11	1275674	Unreliable
	"Idaho"	"16"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	33	1293953	2.6
	"Idaho"	"16"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	16	1293953	Unreliable
	"Idaho"	"16"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	58	1293953	4.5
	"Idaho"	"16"	"2000"	"2000"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	12	1293953	Unreliable
	"Idaho"	"16"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	52	1319962	3.9
	"Idaho"	"16"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	30	1319962	2.3
	"Idaho"	"16"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	54	1319962	4.1
	"Idaho"	"16"	"2001"	"2001"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	15	1319962	Unreliable
	"Idaho"	"16"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	59	1340372	4.4
	"Idaho"	"16"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	21	1340372	1.6
	"Idaho"	"16"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	57	1340372	4.3
	"Idaho"	"16"	"2002"	"2002"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	12	1340372	Unreliable
	"Idaho"	"16"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	39	1363380	2.9
	"Idaho"	"16"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	37	1363380	2.7
	"Idaho"	"16"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	61	1363380	4.5
	"Idaho"	"16"	"2003"	"2003"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	12	1363380	Unreliable
	"Idaho"	"16"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	54	1391802	3.9
	"Idaho"	"16"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	30	1391802	2.2
	"Idaho"	"16"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	67	1391802	4.8
	"Idaho"	"16"	"2004"	"2004"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	13	1391802	Unreliable
	"Idaho"	"16"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	70	1428241	4.9
	"Idaho"	"16"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	19	1428241	Unreliable
	"Idaho"	"16"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	71	1428241	5.0
	"Idaho"	"16"	"2005"	"2005"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	23	1428241	1.6
	"Idaho"	"16"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	60	1468669	4.1
	"Idaho"	"16"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	28	1468669	1.9
	"Idaho"	"16"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	57	1468669	3.9
	"Idaho"	"16"	"2006"	"2006"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	18	1468669	Unreliable
	"Idaho"	"16"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	58	1505105	3.9
	"Idaho"	"16"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	31	1505105	2.1
	"Idaho"	"16"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	58	1505105	3.9
	"Idaho"	"16"	"2007"	"2007"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	26	1505105	1.7
	"Idaho"	"16"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	57	1534320	3.7
	"Idaho"	"16"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	21	1534320	1.4
	"Idaho"	"16"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	71	1534320	4.6
	"Idaho"	"16"	"2008"	"2008"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	10	1534320	Unreliable
	"Idaho"	"16"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	60	1554439	3.9
	"Idaho"	"16"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	37	1554439	2.4
	"Idaho"	"16"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	79	1554439	5.1
	"Idaho"	"16"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	71	1567582	4.5
	"Idaho"	"16"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	22	1567582	1.4
	"Idaho"	"16"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	89	1567582	5.7
	"Idaho"	"16"	"2010"	"2010"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	11	1567582	Unreliable
	"Idaho"	"16"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	75	1584985	4.7
	"Idaho"	"16"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	31	1584985	2.0
	"Idaho"	"16"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	61	1584985	3.8
	"Idaho"	"16"	"2011"	"2011"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	13	1584985	Unreliable
	"Idaho"	"16"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	80	1595728	5.0
	"Idaho"	"16"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	27	1595728	1.7
	"Idaho"	"16"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	69	1595728	4.3
	"Idaho"	"16"	"2012"	"2012"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	14	1595728	Unreliable
	"Idaho"	"16"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	96	1612136	6.0
	"Idaho"	"16"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	39	1612136	2.4
	"Idaho"	"16"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	65	1612136	4.0
	"Idaho"	"16"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	88	1634464	5.4
	"Idaho"	"16"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	42	1634464	2.6
	"Idaho"	"16"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	52	1634464	3.2
	"Idaho"	"16"	"2014"	"2014"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	13	1634464	Unreliable
	"Idaho"	"16"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	93	1654930	5.6
	"Idaho"	"16"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	42	1654930	2.5
	"Idaho"	"16"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	80	1654930	4.8
	"Idaho"	"16"	"2015"	"2015"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	14	1654930	Unreliable
	"Idaho"	"16"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	103	1683140	6.1
	"Idaho"	"16"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	37	1683140	2.2
	"Idaho"	"16"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	75	1683140	4.5
	"Illinois"	"17"	"1999"	"1999"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	12	12359020	Unreliable
	"Illinois"	"17"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	89	12359020	0.7
	"Illinois"	"17"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	76	12359020	0.6
	"Illinois"	"17"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	316	12359020	2.6
	"Illinois"	"17"	"1999"	"1999"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	38	12359020	0.3
	"Illinois"	"17"	"1999"	"1999"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	11	12359020	Unreliable
	"Illinois"	"17"	"1999"	"1999"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	640	12359020	5.2
	"Illinois"	"17"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	77	12419293	0.6
	"Illinois"	"17"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	64	12419293	0.5
	"Illinois"	"17"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	290	12419293	2.3
	"Illinois"	"17"	"2000"	"2000"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	36	12419293	0.3
	"Illinois"	"17"	"2000"	"2000"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	15	12419293	Unreliable
	"Illinois"	"17"	"2000"	"2000"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	623	12419293	5.0
	"Illinois"	"17"	"2001"	"2001"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	13	12488445	Unreliable
	"Illinois"	"17"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	87	12488445	0.7
	"Illinois"	"17"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	61	12488445	0.5
	"Illinois"	"17"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	357	12488445	2.9
	"Illinois"	"17"	"2001"	"2001"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	28	12488445	0.2
	"Illinois"	"17"	"2001"	"2001"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	24	12488445	0.2
	"Illinois"	"17"	"2001"	"2001"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	695	12488445	5.6
	"Illinois"	"17"	"2002"	"2002"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	14	12525556	Unreliable
	"Illinois"	"17"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	66	12525556	0.5
	"Illinois"	"17"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	66	12525556	0.5
	"Illinois"	"17"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	334	12525556	2.7
	"Illinois"	"17"	"2002"	"2002"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	30	12525556	0.2
	"Illinois"	"17"	"2002"	"2002"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	31	12525556	0.2
	"Illinois"	"17"	"2002"	"2002"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	667	12525556	5.3
	"Illinois"	"17"	"2003"	"2003"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	20	12556006	0.2
	"Illinois"	"17"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	58	12556006	0.5
	"Illinois"	"17"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	41	12556006	0.3
	"Illinois"	"17"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	305	12556006	2.4
	"Illinois"	"17"	"2003"	"2003"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	27	12556006	0.2
	"Illinois"	"17"	"2003"	"2003"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	17	12556006	Unreliable
	"Illinois"	"17"	"2003"	"2003"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	652	12556006	5.2
	"Illinois"	"17"	"2004"	"2004"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	12	12589773	Unreliable
	"Illinois"	"17"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	57	12589773	0.5
	"Illinois"	"17"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	47	12589773	0.4
	"Illinois"	"17"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	283	12589773	2.2
	"Illinois"	"17"	"2004"	"2004"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	17	12589773	Unreliable
	"Illinois"	"17"	"2004"	"2004"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	12	12589773	Unreliable
	"Illinois"	"17"	"2004"	"2004"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	544	12589773	4.3
	"Illinois"	"17"	"2005"	"2005"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	18	12609903	Unreliable
	"Illinois"	"17"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	58	12609903	0.5
	"Illinois"	"17"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	61	12609903	0.5
	"Illinois"	"17"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	305	12609903	2.4
